Sample_ID,Line,Age,Date.of.differentiation,Region,Version,Condition,Glutamatergic_ODS,GABAergic_ODS,Non_neuronal_ODS,Dividing_Progenitor_ODS,Neural_Progenitor_ODS,Intermediate_Progenitor_ODS,Microglia_ODS,Glutamatergic_mean_RPKM,GABAergic_mean_RPKM,Non_neuronal_mean_RPKM,Dividing_Progenitor_mean_RPKM,Neural_Progenitor_mean_RPKM,Intermediate_Progenitor_mean_RPKM,Microglia_mean_RPKM,ER_stress_mean_RPKM,oxidative_stress_mean_RPKM,glycolytic_stress_mean_RPKM
24049FL-01-12-01,C4.1,30,November 2023,cortical,v14,xg_orb_c5,0.663738684805564,0.9800437904005953,-1.1345080292116028,0.9491468772435326,0.7886880249122719,0.4244022661755903,0.9437758478684533,2.7570942863374674,1.649280802977141,1.51596844122567,4.604677925877831,11.91061745443647,4.3218749630360165,4.900734806768085,11.766342763923301,25.444044137103486,24.602027601603567
24049FL-01-13-01,C4.1,30,November 2023,cortical,v14,xg_orb_c4,0.6098959879653225,0.7652180604424367,-1.480199250718849,0.9015414081669278,0.8016342612046033,0.2660980674774108,0.9251000550337534,1.888597182820801,2.2463880055071037,2.2228383014308455,3.1802926979145605,8.408629333487786,3.5422416502494602,6.130017563053355,12.347188303085751,25.332597432960355,15.60625050474045
24049FL-01-14-01,C4.1,30,November 2023,cortical,v14,xg_orb_c4,0.6322406845280479,0.724969358573587,-1.1953626230823775,0.8874119746476797,0.8652257047282872,0.28391840309394045,0.8648497846928931,1.7892945311669994,1.893886495074295,2.2966037091699354,2.5057850188095534,8.006729874076274,2.880737476068688,6.770132263922698,12.2176011875379,25.209917029377596,16.833167290050238
24049FL-01-15-01,C4.1,30,November 2023,cortical,v14,xg_orb_c4,0.4851827810681968,0.9013576283349154,-0.38827361205753474,0.9751622662955963,0.6031182057416444,-0.1770068862950216,0.7888990022124298,1.7977455642166296,1.9905109306753574,1.973043831098899,5.05644498769615,10.032573683624696,3.802219493291051,12.630384687438506,13.668380208510229,45.20842703070692,12.890926172698276
24049FL-01-16-01,C4.1,30,November 2023,cortical,v14,xg_orb_c3,0.327918789349119,0.9623701169871189,-0.45043711557954924,0.9881876529072823,0.5134487367951461,-0.976955050990699,0.7699359578903857,3.884110743358878,1.9676291289163805,1.8344495249267252,6.904010152635283,10.413884454326581,4.922513310923769,10.631873057453726,13.07855907677948,40.340285502036195,29.489882901372592
24049FL-01-17-01,C4.1,30,November 2023,cortical,v14,xg_orb_c3,0.7263745345150068,0.9342903461065637,-0.499892195236989,0.6148673689552637,0.7369241294233142,0.17274263381806587,0.6741936030930388,3.315204966557958,2.1829290845345612,1.6374455337068727,5.608092359920204,10.527566055485629,5.074337703811469,7.635675901283864,13.52696844332341,34.24220594150309,27.045081412819165
24049FL-01-18-01,C4.1,30,November 2023,cortical,v14,xg_orb_c3,0.5760455221971628,0.5189280377043564,-0.8565950420272221,0.717250949489006,0.818755695994192,0.7245984670045356,0.6905288409310599,3.6027768913185985,2.240600846831827,1.6433550815195839,5.795242791931036,12.003206420707766,5.325616127299556,7.027402484154319,12.866235886326741,35.939964176811735,26.52693423566685
24049FL-01-19-01,C4.1,30,November 2023,cortical,v14,xg_orb_c2,0.7637806540063423,0.7312070495748058,-1.0160142902425418,0.7692243388952171,0.8553853275360093,0.7134412159918972,0.7319148669231479,3.991739624051851,2.2334157487444677,1.5405648098148221,5.809667286473401,10.076839104653367,4.304427954738582,5.74714144739523,10.475971917056818,29.814271651949216,25.932647188485497
24049FL-01-20-01,C4.1,30,November 2023,cortical,v14,xg_orb_c2,0.7842119193430197,0.8436209393232651,-0.9835828876490684,0.7383349398272739,0.8923026047567091,0.6537822356102254,0.7519277927582817,3.4309413034646257,2.3071688487701985,1.4638814268538474,5.4042151478587055,10.092465675385766,4.468369443692362,4.8715214671469615,10.443139317170393,30.749825836715285,24.184317411820686
24049FL-01-21-01,C4.1,30,November 2023,cortical,v14,xg_orb_c2,0.6115373966927079,0.6917300071860348,-1.32090596723274,0.8441384463228115,0.8042983173398544,0.4794725591339398,0.8060442084488095,3.1761230462758614,2.1174756430639574,1.4841276648136623,5.064218504808863,9.955945088801519,4.118133133767592,6.031624011725497,11.982841579529078,28.744645605217848,24.565373587503647
24049FL-01-22-01,C4.1,30,November 2023,spinal,v14,xg_orb_c1,0.7289304787103947,0.8632405233510824,-1.571861389406564,0.8602757169847408,0.8299853072668769,0.5117539890454529,0.8561080868376338,23.525630228213256,7.672307523365496,0.8723666894681557,1.680884696838347,7.019926453206335,1.2497496993288217,4.431746319752723,7.542122280750803,25.288317114793735,28.172518378683097
24049FL-01-23-01,C4.1,30,November 2023,spinal,v14,xg_orb_c1,0.6477941007407635,0.7602681652861293,-1.514802483465822,0.8467407276300901,0.80006084590685,0.4198026770767814,0.7979393633257799,22.872306230264126,7.750197766065986,0.7621325170909312,1.4015662487682354,6.526438144229568,0.9847105268793223,4.366880098518207,8.332591452070455,23.47292836805047,27.268162326629056
24049FL-01-24-01,C4.1,30,November 2023,spinal,v14,xg_orb_c1,0.6687205503783051,0.5896607345029867,-5.045707051940545,0.7278020482593434,0.8971625846489979,-3.131922424219468,0.9162436413900994,23.975639232110606,7.783468116684747,0.7766709293710183,1.2221957920448236,6.821291606753795,0.8544060470132917,4.113598708918904,8.357116417197549,23.521028038931465,29.451282043433952
24049FL-01-25-01,C4.1,30,November 2023,spinal,v14,xg_orb_c2,0.6640142382349338,0.5665862264152062,-6.834383056557651,0.6006039154260098,0.8913452659623202,-5.215010389343484,0.9091752626416121,22.30986078277856,7.692630535721351,0.7421014641992153,1.331928454189606,6.350734410201699,0.8795272964054469,4.342731711104471,8.329103057703714,23.392225084559477,29.555425028681878
24049FL-01-26-01,C4.1,30,November 2023,spinal,v14,xg_orb_c2,0.6707467066710504,0.578923829044123,-6.603101693693859,0.553582283578314,0.925388866314547,-7.120273394031898,0.9519115343416064,25.28931922914771,7.912896869110296,0.6656168415160425,1.086247230124454,6.406076021614515,0.8236517493207047,4.111613020497475,8.731764468626622,22.705984880717686,31.075216244481965
24049FL-01-27-01,C4.1,30,November 2023,spinal,v14,xg_orb_c2,0.6680827823455651,0.5949642020474006,-6.858181880545714,0.5762250069388337,0.8903380503097298,-6.8816325066705195,0.9172560865823922,24.27829135030727,8.311535620432275,0.6692276260637997,1.153147431896909,6.371453921419721,0.7853520808187282,3.8933829305454637,7.727562213874008,22.54421483433563,27.037143014157436
24049FL-01-28-01,C4.1,30,November 2023,spinal,v14,xg_orb_c3,0.6718573425271518,0.5694053035562174,-8.689711152955278,0.30808437356100316,0.927332182221688,-8.281011235296706,0.941449564580574,24.011080661580372,8.960916095057671,0.8022745651166912,1.451440914910551,6.512244994329899,1.2557491951034083,4.497831590167154,9.582019329628489,24.863042227386195,29.670133520267683
24049FL-01-29-01,C4.1,30,November 2023,spinal,v14,xg_orb_c3,0.6741224210702332,0.5822063923563552,-8.975336559817185,0.3856017409566206,0.9036996817043901,-8.908021708720684,0.9760110136501217,28.405348216318714,10.139925104201602,0.7194307407657103,1.3376171850735552,6.5193587552961025,1.0965773475390974,4.5107608886144615,8.550516990639842,26.959294085749235,29.13862003906306
24049FL-01-30-01,C4.1,30,November 2023,spinal,v14,xg_orb_c3,0.6463357130629828,0.5479594005211623,-6.118184860365758,0.6748048601434133,0.9190569931973,-3.0125054310275834,0.8924019995333069,22.68018778006679,9.750427193596657,0.7692241700080267,1.4062657185739358,6.393062081382705,0.9125686851085125,4.848564631550857,10.350473241561035,24.63358139182414,30.429092713678735
24049FL-01-31-01,C4.1,30,November 2023,spinal,v14,xg_orb_c4,0.6705922961701751,0.563604219999225,-7.874404370464154,0.6516772752850633,0.9400717795526712,-4.07642431418878,0.8988657099116811,30.94628314045521,7.221823646826921,1.209936757217993,0.9519050387428126,7.885507521651302,1.5234033584658948,5.386113313704607,8.428112257485525,29.563122579635635,20.824778554540202
24049FL-01-32-01,C4.1,30,November 2023,spinal,v14,xg_orb_c4,0.6663712775522799,0.5498557229981604,-6.898834542817092,0.6459315699363204,0.9132443981127787,-6.067019200341554,0.8538590383678012,30.309215587397745,8.58379534199745,1.2096308076791862,1.1459857984090658,8.651316744591078,1.5414790124879112,5.664754618052775,9.607442986755846,32.23948424611807,15.052560304963322
24049FL-01-33-01,C4.1,30,November 2023,spinal,v14,xg_orb_c4,0.6639849131047013,0.6698691108714832,-2.808011511629768,0.17152282162353316,0.9844472243013049,-1.1318231225467903,0.821498981041418,28.92590731239942,8.350136249332673,1.3118272712461023,1.2035705569783568,9.285837523985613,1.535747896113666,5.800350428643761,9.35288199530679,31.358137281876992,15.596022868586273
24049FL-01-34-01,C4.1,30,November 2023,spinal,v14,xg_orb_c5,0.6756437869021792,0.6268236375885505,-3.1419866783457007,0.6856029007953822,0.9798231168164154,-1.0663485513029238,0.8058166804914674,22.120939560375415,9.44072394347275,1.1363939725934338,1.9109314195640685,7.827696490854359,1.4319656215571555,4.68775043689008,8.152353511217036,24.465592972885567,30.72920375188785
24049FL-01-35-01,C4.1,30,November 2023,spinal,v14,xg_orb_c5,0.6787312501655032,0.660501528748243,-2.5125497367966436,0.7043305104328647,0.9895970149488665,-1.1138405729868839,0.7947590923711765,20.853277291134702,9.345395820860935,1.0667310458732924,2.038977017737821,7.886889685843165,1.285141417587749,4.749819766934898,8.2418856321702485,26.64855061759252,30.209050479752335
24049FL-01-36-01,C4.1,30,November 2023,spinal,v14,xg_orb_c5,0.6461817180646063,0.5550178845635876,-2.88516894212045,0.8634668045511118,0.9118402190158392,-1.8806252324782537,0.8771419102931874,20.812754201430483,9.896047942640587,1.1986009839037763,2.145277925889014,8.1823368608043,1.8781576971486436,4.863130755881157,8.51257865983327,28.390276110674964,35.22611338205221
24049FL-01-37-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c1,0.6557542870759643,0.5527575367469861,-3.5460869968940667,0.9019465062044502,0.9351182373520364,-2.5282509472035124,0.8624173817869791,2.4957338904005506,2.6444141014609297,1.7360175264149564,4.369488955651741,8.571143826745999,3.6977417921234657,4.84671860673609,11.175728189880859,29.398094737504792,26.837107114090085
24049FL-01-38-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c1,0.633894025337659,0.5512171282892913,-2.7023009900864476,0.907295695430699,0.936573824646605,-0.7938454954061851,0.8583026466320247,2.9250837491896546,2.64436499408625,1.8582722439430244,4.727493361298111,8.931119442343109,4.1488125019022055,4.806919822936035,10.041788892050205,29.921984449285222,26.668304804392225
24049FL-01-39-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c1,0.9113715184356582,0.7900558894851978,-0.48773523369091376,0.866386465060323,0.8109114937510848,0.6281780914058189,0.8597385923195442,2.723075744795397,2.6553867685263928,1.854568595514122,4.861382947010005,9.518377929244139,3.980466621738632,4.822775342893968,10.015133366801127,30.34536018476974,25.60453144681064
24049FL-01-40-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c2,0.7985694681481319,0.8190871554456841,-0.3565269358720089,0.8733183056749976,0.8320978857513589,0.679397326261437,0.8705402285024708,2.2852812111753034,2.6638995977221636,1.97365387261914,4.474491632553513,9.964149531877144,3.8549045536339426,4.872953797595142,11.069685832723424,29.35772912576938,25.010464788779732
24049FL-01-41-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c2,0.808979915033074,0.8016969652084047,-0.3941094949301369,0.870155835972168,0.8602087694477957,0.6762367041808901,0.8564401051248884,2.3181434462749726,2.86514673978927,1.9463358425528994,4.654426439127685,9.456442056467594,3.9873483447816027,5.328611646777875,10.688163562376868,30.752449791804793,26.613685671532295
24049FL-01-42-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c2,0.9830928567900831,0.8109760777300457,-0.22400925063786503,0.899095170022781,0.8672941505442486,0.661522770164819,0.8553573942444858,2.323205454929076,2.7213847547286147,1.8914431262862863,4.435628141746135,8.960776861163588,3.7041453733776444,4.846280897931601,11.073676491641438,27.23952261643072,24.82762571974312
24049FL-01-43-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c3,0.8915666254206138,0.86133374551635,-0.23885169562965047,0.8601342631283184,0.8341356520420826,0.7100060121203875,0.8271196386642435,2.3534015309132297,2.269115358504026,1.849755200025431,5.088413669472429,9.46090042446742,4.037674748064811,5.679483781174167,11.732150305599578,28.21359279620728,25.379870974986275
24049FL-01-44-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c3,0.9756191787407886,0.8487366573441839,-0.2936069925861484,0.9072485967619138,0.8132952885792049,0.5945074009770939,0.8712270475319959,2.4689674501598056,2.338559727152228,1.6997764712955972,4.9201113966043115,8.779471833166319,3.831625395210834,5.055078135113695,11.36497407053356,27.361903782355967,25.248414885144065
24049FL-01-45-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c3,0.8494786730444821,0.8316803956152539,-0.44238974122920727,0.8621246482659772,0.8020176034510307,0.607547933909189,0.8026283824376188,2.3652534573173774,2.2180015529351937,1.8971893557908213,5.402415976917313,8.925606350418693,4.601828303919506,5.74435294773505,11.362076159492457,34.73825158009348,27.21497526782437
24049FL-01-46-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c4,0.8743029656895471,0.869078062178545,-0.6586774386107317,0.8589799701117778,0.7869848747624417,0.5829771385741302,0.8470995113417792,3.479333152339003,3.522078871717348,1.4543927359190851,2.9781477266739897,6.41939086494822,3.9685093920843113,4.361665680286806,7.756810363349183,32.68782215444198,12.381388098299434
24049FL-01-47-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c4,0.8568928792747,0.796776420505972,-0.3433280624117889,0.7677285837042231,0.8181098261306674,0.822124916980655,0.8016704818441479,3.369711657955051,3.5258537744047325,1.4412035078489525,2.931884261954822,6.280231833262118,3.5159647069057294,4.022389791956555,7.823627518048045,30.719526980759245,11.386222572932029
24049FL-01-48-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c4,0.7497612913376527,0.9503603333851106,-1.0513121511936827,0.8961489522750109,0.6887226049269022,0.8325687428289908,0.8960228914713084,3.318893928939238,3.805280940133019,1.4763897238360773,2.78605343046035,6.183253609400005,3.301066081051446,4.084224341475598,7.862971058740243,30.881195371435748,11.764638526123349
24049FL-01-49-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c5,0.7611333621625341,0.9853782843909649,-1.0468645533077687,0.9158526674208669,0.7023928565471931,0.7476305197143003,0.9396571159592022,2.3307774644970545,2.7108097651531446,1.922377881047573,4.1857049638318555,8.27882851808397,3.3692660889007024,4.340297779348564,10.04271349128234,27.610059425415297,24.930011019320276
24049FL-01-50-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c5,0.8248654225658815,0.9821091571604406,-0.9044447558672322,0.9442134447055732,0.7089936139637137,0.6748732689697666,0.9372569827881998,2.209070181339238,2.6184937513461164,2.06310292244804,4.714339272443889,8.969315926185676,3.846287484088556,5.855579873588643,11.430134196824076,30.508861566842693,28.6392793889425
24049FL-01-51-01,C4.1,30,November 2023,subpallial,v14,xg_orb_c5,0.9203845368684044,0.9000358723534292,-0.2740866543425591,0.8758197517035479,0.8066515412934112,0.5854057375953414,0.910161336144719,2.1829897099597595,2.4354673398494486,1.9472987132268635,4.778054678815991,8.907446452602576,3.6364821655102246,6.169682554131657,12.467044461342567,29.365111335920723,27.748905019742228
24049FL-01-52-01,0524-1,30,December 2023,cortical,v13,baseline_feeding_schedule,0.9645969455068277,0.8770285641234717,-0.18647274229801614,0.8296363425413095,0.843976507978669,0.6926604331563733,0.7961226679759889,4.149597559726515,2.3075108392046095,1.4465615188468752,3.500697272383371,7.81571846590908,3.425261688101929,5.60507402944026,8.268295587188115,23.07089697278007,29.362104356270912
24049FL-01-53-01,0524-1,30,December 2023,cortical,v13,baseline_feeding_schedule,0.9037735549892807,0.821631000813297,-0.3213521315899397,0.848514021532887,0.8290749180815571,0.6157325963941684,0.7802414809724516,4.021334397661344,2.1031394591732355,1.5065923342622107,3.5889103486017295,8.519597319043335,3.678491962134046,4.83849046142444,7.610599927413863,22.20046135475758,30.407961741944863
24049FL-01-54-01,0524-1,30,December 2023,cortical,v13,baseline_feeding_schedule,0.729020364899077,0.934899334657078,-1.3636474342864795,0.863040146520129,0.7829275174527452,0.1497880989305772,0.8143512237139019,3.7934667451065542,2.0371711915798874,1.5041748266672736,3.8583012713278384,8.853241586200324,3.430810087790846,5.711141672641931,8.38920346030359,22.32742092903805,26.059040563792664
24049FL-01-55-01,0524-1,30,December 2023,subpallial,v13,baseline_feeding_schedule,0.6511183356337946,0.8627097906828417,-1.1355292011338918,0.85964024179087,0.804872527879687,0.2122493157468348,0.8656673363115052,2.4691055653189857,3.268638713608727,1.7931134588961406,2.8090757049458848,6.175766835290173,2.653652115085246,4.7784432303016695,8.197118766814025,24.40574730414131,39.413196296657595
24049FL-01-56-01,0524-1,30,December 2023,subpallial,v13,baseline_feeding_schedule,0.6820609967911448,0.8096386250542605,-1.2931111178924635,0.8601344004121254,0.8000274773795646,0.09805441455255881,0.8054069929344937,2.3360622400859685,3.038363583803347,1.8449752353808984,2.939053572668953,6.156308342310187,2.78422089871003,5.386719808913234,8.472196412570923,25.134619941364456,38.900608676149695
24049FL-01-57-01,0524-1,30,December 2023,subpallial,v13,baseline_feeding_schedule,0.8812829199134848,0.9032680622237359,-0.4003117959604052,0.8857859221797875,0.6352839949967926,0.2751515509615854,0.8789253520101675,2.6257585232162204,3.1470714982904537,1.80054661292869,3.1135552297505384,6.2275006946013445,2.7089246337666593,5.7601411052904075,7.959761405248105,27.876551690894374,40.163197369661965
24049FL-01-58-01,0524-1,30,December 2023,spinal,v13,baseline_feeding_schedule,0.8369775180426657,0.9108657689092596,-0.3989050625506825,0.8730662485799175,0.6099967530799821,0.3479844398334373,0.8358573662458615,26.022564759027524,5.948839637632878,1.082748117519024,1.5316198769228924,6.032597375458065,1.5763916638939108,5.27827153396993,8.184981586207334,24.795799015297543,37.69090788049804
24049FL-01-59-01,0524-1,30,December 2023,spinal,v13,baseline_feeding_schedule,0.8479355746280336,0.8947756577744749,-0.49851958237522376,0.8784414576525289,0.6713480805554854,0.34339895420646205,0.8046795529410546,26.20525242196831,6.243907025371279,0.9485033174848216,1.4539975988984928,5.973695635925154,1.5299297402754823,6.291903019393993,8.198660950085275,27.646049557293978,41.351216916943315
24049FL-01-60-01,0524-1,30,December 2023,spinal,v13,baseline_feeding_schedule,0.6585635186642314,0.6085917335003064,-3.233862265466943,0.8099077762733746,0.8425504948213292,-1.3485117505636515,0.8409283586242289,26.11211289360603,5.5555210628148375,0.9390404153910871,1.384249742436626,5.907722729578004,1.3434451414864592,4.951807185968758,7.3389989455681794,25.56315362890246,35.47150198197631
21047R-152-01,C4.1,29,February 2023,cortical,v15,baseline_feeding_schedule,0.6804796771166055,0.6187400078910709,-4.769513541428021,0.8257635479622314,0.8942660236190143,-1.6643822176803145,0.7802657973307636,2.4874995688491834,1.8041156673728147,1.9179212984387932,5.79128592457583,11.18715876473254,3.4624843013503654,5.410382204655397,7.536577070672469,22.016265204520714,31.74035324256338
21047R-152-02,C4.1,29,February 2023,cortical,v15,baseline_feeding_schedule,0.6776309575601709,0.640032379216452,-4.298571418108112,0.702671135189472,0.8729119773326557,-2.330672216126152,0.8709438243398776,2.3597555750325525,1.7419323370312387,1.947479015909426,6.217492013114581,11.317279539535,3.214479793233246,5.311700100920365,7.780662470625618,22.013289486580316,31.649913350526
24049FL-03-01-01,8858.3,30,April 2024,cortical,V18,baseline_feeding_schedule,0.5876990980910282,0.9865604225580692,-1.7792037576567639,0.8656841049350941,0.5662329206949794,-0.39548436500071715,0.741960504883289,3.972640995950728,2.5340229904106746,1.3379809436694325,3.407727261890503,7.337742313878278,2.454344615167741,6.794535952796438,7.2561702411148765,21.983666409770063,30.557978159284588
24049FL-03-01-02,8858.3,30,April 2024,cortical,V18,baseline_feeding_schedule,0.46583419403354853,0.5748090343525079,-1.9192724211360153,0.8752600880075476,0.7479263899916813,-0.638589828705322,0.7269879222145628,3.060867109738442,1.706922432677884,1.3822560774666526,6.043529418610558,10.715201943455025,2.602430361497661,7.657388345107534,7.653521246135857,21.298225155736922,30.98193517190656
24049FL-03-02-01,C4.1,30,April 2024,cortical,V18,baseline_feeding_schedule,0.4456599557854871,0.6367428553703516,-1.9246951301997899,0.8704763176054493,0.7433493382041021,-0.5634350197137143,0.7380210917636836,3.214670537657963,1.7702642176773355,1.371469231671409,6.243387794111249,10.263427320397556,2.7377744565293924,7.249306616216645,7.581605923943218,22.88658769289706,29.99267382932179
24049FL-03-02-02,C4.1,30,April 2024,cortical,V18,baseline_feeding_schedule,0.4240152692119167,0.6780792449661976,-1.9201850160923235,0.8904489421964689,0.7239086915047812,-0.6315843513253414,0.7479460152111119,3.0144046957926824,1.784805167699654,1.39847955885365,6.145409805209619,10.029063815991627,2.600055055937472,6.901856744724039,7.746401152289807,20.771520728299755,30.838316782165432
24049FL-03-02-03,C4.1,30,April 2024,cortical,V18,baseline_feeding_schedule,0.4568364503744715,0.9513141639090827,-0.6259734226631393,0.9564990640445687,0.6433723166726711,0.25974092319362707,0.8197692153663786,3.510649028593375,2.321898854081562,1.5680432618908817,4.822841958883764,9.239289408417685,3.8317471313866407,5.224171045146103,6.860648842111099,18.84230067611605,27.89192186850926
24049FL-03-03-01,C4.1,30,April 2024,subpallial,V18,baseline_feeding_schedule,0.5042525765989339,0.9648020382363903,-0.5896520848174904,0.9287084769688233,0.6780794808214844,0.18710355168162052,0.7645504149287197,3.438518024920602,2.1991917954169837,1.619712613972133,5.239583800308297,9.425333898346386,3.5069143760525323,6.4462464838075295,7.272386500330104,20.097279506377344,28.98833616160193
24049FL-03-04-01,8858.3,30,April 2024,subpallial,V18,baseline_feeding_schedule,0.3760775903037059,0.9219645671133319,-0.790663486034465,0.9628385027249284,0.640248371555501,-1.392675855602489,0.801067414998424,2.6346862518522327,2.4621035626916794,1.4810862697953902,4.50418178266845,9.97303564729515,1.834310368364749,2.9323362845089527,6.649950894491892,19.166766844991674,20.496187885695914
24049FL-03-04-02,8858.3,30,April 2024,subpallial,V18,baseline_feeding_schedule,0.25683094179060806,0.8455903782171518,-0.3060071966905151,0.8621795121305602,0.5940852483277863,0.0016230421318623733,0.8360448655979177,2.8475496377925755,2.9571254536140277,2.0574462287336455,4.265298899954659,10.260176482634956,2.9878843951911143,5.242184091412588,6.5101169335944595,19.932895546523554,29.73782769049224
24049FL-03-04-03,8858.3,30,April 2024,subpallial,V18,baseline_feeding_schedule,0.40517758418043914,0.9794872962523044,-0.6390098055829612,0.9209958176243541,0.6514074792632856,-0.6035241918593743,0.7908398199348832,3.0820741466502763,2.678933468443974,1.7120902439428296,4.948340249885435,9.732277257386952,2.3432206108743596,6.007815792132304,6.797687521959059,20.78286986044687,28.523307280148355
24049FL-03-05-01,C4.1,30,April 2024,subpallial,V18,baseline_feeding_schedule,0.6384021452919713,0.9684611384304941,-1.795403210144511,0.8964070507921027,0.6247085250499673,-0.9081077853489947,0.7577221520410728,3.756970034984784,2.3353102630456517,1.27810055368448,3.6356409496685687,7.825828982091106,2.0929381124170154,6.400734330412497,7.277546881637391,21.210902840990013,32.87706145346668
24049FL-03-05-02,C4.1,30,April 2024,subpallial,V18,baseline_feeding_schedule,0.6210720514460268,0.9619699341424226,-1.8219900793020516,0.9016420994241525,0.5811386797081355,-0.9045059056920421,0.78146831500754,3.971224839417133,2.383477348703019,1.2518759348021367,4.102795532034906,7.408341341992902,2.1958453342567026,5.980994632856811,7.102908179966574,22.64337453051316,28.009643673874912
24049FL-03-06-01,C4.1,30,April 2024,spinal,V18,baseline_feeding_schedule,0.6505988460928238,0.6482089263130237,-5.30847964172007,-0.3448610616208898,0.5664177425561672,-8.100491139269968,0.982029819035627,23.14515833040485,7.435026736499388,0.7821859047710792,0.779811727487976,4.030227935461601,0.8141126205558734,3.879350874970055,4.945121594523422,20.18224207516643,30.11840972412601
24049FL-03-06-02,C4.1,30,April 2024,spinal,V18,baseline_feeding_schedule,0.6823702523480608,0.6181180419647982,-7.9671234442858125,0.25897817881212115,0.5625073115697006,-9.043140920278576,0.9340739500996196,22.089184585786988,9.591878563157588,0.6381512717761609,0.9186991087556959,3.651910186016454,0.8170084886042291,4.133601571616712,5.570405845706509,19.030188399970893,28.981046784720963
24049FL-03-06-03,C4.1,30,April 2024,spinal,V18,baseline_feeding_schedule,0.6785691147216967,0.5938567376268054,-7.93563286627878,0.23000060918437393,0.4964852142734255,-11.620970222614872,0.9782382652417305,23.50765294988092,8.570922337980171,0.6383201743519373,0.8712060997742874,3.372873876232098,0.7341708583119175,3.8560554408710175,5.9462702751305665,18.01172280036916,33.73326988901327
24049FL-03-07-01,8858.3,30,April 2024,spinal,V18,baseline_feeding_schedule,0.6413949117597011,0.6867091750322389,-4.175341595499397,0.9434037695846615,0.6541290648884144,-5.790773743984185,0.9071310577649694,30.732737891270194,5.157525338580716,0.8374140343563211,2.014051875080466,5.330911813658634,1.0615689691644494,4.452497113965815,5.760615785816405,19.607987209428064,17.73331742569523
24049FL-03-07-02,8858.3,30,April 2024,spinal,V18,baseline_feeding_schedule,0.6263242076192941,0.6978677906227309,-3.0780658723525427,0.9908290616431786,0.5289601045003998,-3.846277163007075,0.9300882498850553,26.254333079483935,5.339145115296112,0.9856263234647852,2.878837517841636,5.655762906752539,1.3144234065331797,4.386308571973127,5.308832539739228,20.529301301331376,21.694488245113615
24049FL-03-07-03,8858.3,30,April 2024,spinal,V18,baseline_feeding_schedule,0.6405660793209356,0.6804248231661705,-2.6300304441382405,0.9254074692672212,0.6462795340544814,-5.380901667868018,0.949221120408703,28.47887417937625,5.7128724696748305,1.0082997261645292,2.1144846481846784,5.364200218831314,1.0761976752059281,4.323842722990877,5.253865870386398,19.926707685649177,17.103608331466415
24049FL-03-08-01,8858.3,30,March 2024,cortical,V17,baseline_feeding_schedule,0.48493161366793425,0.6600391037748351,-0.45909226529741676,0.9206301129783466,0.3627346470220266,0.5861254785669818,0.7522465973501342,5.482838939011116,3.3232371666451024,1.884035666067667,4.561456399357557,8.38586572701178,4.711930061093898,6.977169974001268,7.509108868934949,23.56627891482618,28.064554639546024
24049FL-03-08-02,8858.3,30,March 2024,cortical,V17,baseline_feeding_schedule,0.48662346955539115,0.9661270524379272,-0.3894146010773982,0.9227041447579098,0.3256388570993045,0.6747879881765368,0.7696416360148766,5.528002965984368,2.1504644461656146,1.8527868851959313,4.610211871248255,7.890721420243799,4.548214231954855,6.284117996534198,7.706786402430458,23.399577796344925,25.675163719378915
24049FL-03-08-03,8858.3,30,March 2024,cortical,V17,baseline_feeding_schedule,0.5138951168149583,0.8992588394317803,-0.28253142674320153,0.9189460120209211,0.4213176739512634,0.6462899592685111,0.742639006024905,5.306859562684386,2.2056840229226804,1.9726312410198548,4.740411813980632,8.869643044908033,4.693221139641203,7.3703461419060226,8.069830385162229,24.449054431453387,29.142167626823387
24049FL-03-09-01,0524.1,30,March 2024,cortical,V17,baseline_feeding_schedule,0.324627230376914,0.9837246571202155,-0.9379488839815933,0.8915997225218776,0.6166816465128175,-0.05889192170496749,0.6751791245265241,2.7193931408087457,1.9361185990899203,1.7710262580498797,5.255230791992458,9.705460120661007,2.718210073353509,12.42808381256084,8.396153204581825,21.115028327530926,32.20234385082824
24049FL-03-09-02,0524.1,30,March 2024,cortical,V17,baseline_feeding_schedule,0.3472849259254077,0.981498049026361,-1.06730952392199,0.9322026903230499,0.6191220451814661,-0.22992811875433938,0.7077523316073115,2.617404506308689,1.88634307284076,1.6581556345317625,5.490504664284494,9.427326528519247,2.351210904359562,8.773550291942165,7.978044908394668,20.371236745004747,29.155168030267525
